id,name,degree
"Q491540, United States Of America","Q491540, United States Of America",1
"Q1773, Latvia","Q1773, Latvia",1
"Q502615, Germany","Q502615, Germany",1
"Q8972, Mexico","Q8972, Mexico",1
"Q3692, Saudi Arabia","Q3692, Saudi Arabia",1
"Q505529, Germany","Q505529, Germany",1
"Q573599, Germany","Q573599, Germany",1
"Q571940, Germany","Q571940, Germany",1
"Q970001, United States Of America","Q970001, United States Of America",1
"Q222279, Dem. Rep. Congo","Q222279, Dem. Rep. Congo",1
"Q187593, Dem. Rep. Congo","Q187593, Dem. Rep. Congo",1
"Q2020672, United States Of America","Q2020672, United States Of America",1
"Q240, Belgium","Q240, Belgium",1
"Q665868, Belgium","Q665868, Belgium",1
"Q582, France","Q582, France",1
"Q47045, France","Q47045, France",1
"Q242906, Brazil","Q242906, Brazil",1
"Q985531, Palestine","Q985531, Palestine",1
"Q50189, France","Q50189, France",1
"Q1012935, Turkey","Q1012935, Turkey",1
"Q1020753, Mexico","Q1020753, Mexico",1
"Q397905, United States Of America","Q397905, United States Of America",1
"Q330175, Brazil","Q330175, Brazil",1
"Q131575588, France","Q131575588, France",1
"Q25302, Poland","Q25302, Poland",1
"Q66013, Poland","Q66013, Poland",1
"Q53139, Russia","Q53139, Russia",1
"Q205607, Hungary","Q205607, Hungary",1
"Q270656, Poland","Q270656, Poland",1
"Q218897, Poland","Q218897, Poland",1
"Q219110, Poland","Q219110, Poland",1
"Q157994, Poland","Q157994, Poland",1
"Q3777, Burkina Faso","Q3777, Burkina Faso",1
"Q148827, Poland","Q148827, Poland",1
"Q201729, Poland","Q201729, Poland",1
"Q202160, Poland","Q202160, Poland",1
"Q3825, Gabon","Q3825, Gabon",1
"Q622836, Brazil","Q622836, Brazil",1
"Q651891, Brazil","Q651891, Brazil",1
"Q462218, Brazil","Q462218, Brazil",1
"Q613813, Hungary","Q613813, Hungary",1
"Q103483, Russia","Q103483, Russia",1
"Q721928, Poland","Q721928, Poland",1
"Q751076, Poland","Q751076, Poland",1
"Q753044, Brazil","Q753044, Brazil",1
"Q740833, Brazil","Q740833, Brazil",1
"Q735025, Brazil","Q735025, Brazil",1
"Q723246, El Salvador","Q723246, El Salvador",1
"Q947521, Poland","Q947521, Poland",1
"Q36354, Vietnam","Q36354, Vietnam",1
"Q924103, Poland","Q924103, Poland",1
"Q214938, Hungary","Q214938, Hungary",1
"Q556200, Poland","Q556200, Poland",1
"Q461513, Poland","Q461513, Poland",1
"Q464763, Poland","Q464763, Poland",1
"Q3544, Russia","Q3544, Russia",1
"Q139473, Canada","Q139473, Canada",1
"Q755686, Hungary","Q755686, Hungary",1
"Q157065, Russia","Q157065, Russia",1
"Q107401, Turkey","Q107401, Turkey",1
"Q131620, Brazil","Q131620, Brazil",1
"Q155557, Brazil","Q155557, Brazil",1
"Q168843, Iran","Q168843, Iran",1
"Q974354, Nicaragua","Q974354, Nicaragua",1
"Q131301, Syria","Q131301, Syria",1
"Q132572, Moldova","Q132572, Moldova",1
"Q165806, Russia","Q165806, Russia",1
"Q853746, Hungary","Q853746, Hungary",1
"Q160173, Bulgaria","Q160173, Bulgaria",1
"Q5326, Russia","Q5326, Russia",1
"Q145507, Russia","Q145507, Russia",1
"Q104587, Czechia","Q104587, Czechia",1
"Q1004149, Argentina","Q1004149, Argentina",1
"Q15767, Russia","Q15767, Russia",1
"Q44211, Argentina","Q44211, Argentina",1
"Q44240, Argentina","Q44240, Argentina",1
"Q155975, Czechia","Q155975, Czechia",1
"Q523469, Czechia","Q523469, Czechia",1
"Q740863, Czechia","Q740863, Czechia",1
"Q683165, Czechia","Q683165, Czechia",1
"Q19313, Belarus","Q19313, Belarus",1
"Q9733, New Caledonia","Q9733, New Caledonia",1
"Q178373, Iran","Q178373, Iran",1
"Q193722, Russia","Q193722, Russia",1
"Q175433, Russia","Q175433, Russia",1
"Q12258, Spain","Q12258, Spain",1
"Q430864, Czechia","Q430864, Czechia",1
"Q201812, United Kingdom","Q201812, United Kingdom",1
"Q201391, Estonia","Q201391, Estonia",1
"Q180078, Iran","Q180078, Iran",1
"Q198748, Russia","Q198748, Russia",1
"Q207294, Belarus","Q207294, Belarus",1
"Q302785, Germany","Q302785, Germany",1
"Q320939, Czechia","Q320939, Czechia",1
"Q321778, Czechia","Q321778, Czechia",1
"Q933480, Czechia","Q933480, Czechia",1
"Q1000033, Czechia","Q1000033, Czechia",1
"Q954569, Czechia","Q954569, Czechia",1
"Q990988, Czechia","Q990988, Czechia",1
"Q986070, Czechia","Q986070, Czechia",1
"Q985465, Czechia","Q985465, Czechia",1
"Q303478, Czechia","Q303478, Czechia",1
"Q386026, Czechia","Q386026, Czechia",1
"Q341056, Czechia","Q341056, Czechia",1
"Q193724, Czechia","Q193724, Czechia",1
"Q278877, Poland","Q278877, Poland",1
"Q1641781, Czechia","Q1641781, Czechia",1
"Q1789604, Czechia","Q1789604, Czechia",1
"Q393426, Czechia","Q393426, Czechia",1
"Q898468, Czechia","Q898468, Czechia",1
"Q851419, Czechia","Q851419, Czechia",1
"Q894440, Czechia","Q894440, Czechia",1
"Q1088716, Hungary","Q1088716, Hungary",1
"Q849439, Czechia","Q849439, Czechia",1
"Q722732, Czechia","Q722732, Czechia",1
"Q518360, Czechia","Q518360, Czechia",1
"Q682361, Czechia","Q682361, Czechia",1
"Q830404, Hungary","Q830404, Hungary",1
"Q842934, Hungary","Q842934, Hungary",1
"Q739304, Hungary","Q739304, Hungary",1
"Q783255, Hungary","Q783255, Hungary",1
"Q740810, Hungary","Q740810, Hungary",1
"Q789510, Hungary","Q789510, Hungary",1
"Q755681, Hungary","Q755681, Hungary",1
"Q680656, Hungary","Q680656, Hungary",1
"Q422283, Poland","Q422283, Poland",1
"Q628962, Poland","Q628962, Poland",1
"Q605483, Poland","Q605483, Poland",1
"Q214942, Hungary","Q214942, Hungary",1
"Q936933, Poland","Q936933, Poland",1
"Q983868, Poland","Q983868, Poland",1
"Q985238, Poland","Q985238, Poland",1
"Q745085, Poland","Q745085, Poland",1
"Q679224, Hungary","Q679224, Hungary",1
"Q541550, Hungary","Q541550, Hungary",1
"Q602042, Hungary","Q602042, Hungary",1
"Q526335, Hungary","Q526335, Hungary",1
"Q649214, Hungary","Q649214, Hungary",1
"Q642031, Hungary","Q642031, Hungary",1
"Q104560, Russia","Q104560, Russia",1
"Q325244, Poland","Q325244, Poland",1
"Q504451, Germany","Q504451, Germany",1
"Q574791, Germany","Q574791, Germany",1
"Q504019, Germany","Q504019, Germany",1
"Q572034, Germany","Q572034, Germany",1
"Q503185, Germany","Q503185, Germany",1
"Q673655, Germany","Q673655, Germany",1
"Q565624, Germany","Q565624, Germany",1
"Q490670, Germany","Q490670, Germany",1
"Q494521, Germany","Q494521, Germany",1
"Q544908, Germany","Q544908, Germany",1
"Q491754, Germany","Q491754, Germany",1
"Q16069, Germany","Q16069, Germany",1
"Q522469, Germany","Q522469, Germany",1
"Q522045, Germany","Q522045, Germany",1
"Q622593, Germany","Q622593, Germany",1
"Q81722, Germany","Q81722, Germany",1
"Q82421, Germany","Q82421, Germany",1
"Q81743, Germany","Q81743, Germany",1
"Q522459, Germany","Q522459, Germany",1
"Q511989, Germany","Q511989, Germany",1
"Q450726, Germany","Q450726, Germany",1
"Q516567, Germany","Q516567, Germany",1
"Q516405, Germany","Q516405, Germany",1
"Q6858, Germany","Q6858, Germany",1
"Q506665, Germany","Q506665, Germany",1
"Q8792, Germany","Q8792, Germany",1
"Q6852, Germany","Q6852, Germany",1
"Q498534, Germany","Q498534, Germany",1
"Q537214, Germany","Q537214, Germany",1
"Q4185, Germany","Q4185, Germany",1
"Q4181, Germany","Q4181, Germany",1
"Q4133, Germany","Q4133, Germany",1
"Q124840, Germany","Q124840, Germany",1
"Q157462, Germany","Q157462, Germany",1
"Q147895, Germany","Q147895, Germany",1
"Q122753, Germany","Q122753, Germany",1
"Q156768, Germany","Q156768, Germany",1
"Q4048, Germany","Q4048, Germany",1
"Q3985, Germany","Q3985, Germany",1
"Q3959, Germany","Q3959, Germany",1
"Q530075, Germany","Q530075, Germany",1
"Q525686, Germany","Q525686, Germany",1
"Q58002, Germany","Q58002, Germany",1
"Q44498, Germany","Q44498, Germany",1
"Q20352, Germany","Q20352, Germany",1
"Q20314, Germany","Q20314, Germany",1
"Q16055, Germany","Q16055, Germany",1
"Q162771, Germany","Q162771, Germany",1
"Q165160, Germany","Q165160, Germany",1
"Q11039, Germany","Q11039, Germany",1
"Q16099, Germany","Q16099, Germany",1
"Q18998, Germany","Q18998, Germany",1
"Q651322, Romania","Q651322, Romania",1
"Q764806, Romania","Q764806, Romania",1
"Q14936, Germany","Q14936, Germany",1
"Q14870, Germany","Q14870, Germany",1
"Q14810, Germany","Q14810, Germany",1
"Q14896, Germany","Q14896, Germany",1
"Q14912, Germany","Q14912, Germany",1
"Q14872, Germany","Q14872, Germany",1
"Q11040, Germany","Q11040, Germany",1
"Q651997, Portugal","Q651997, Portugal",1
"Q411715, Latvia","Q411715, Latvia",1
"Q1906334, Poland","Q1906334, Poland",1
"Q989498, Poland","Q989498, Poland",1
"Q956117, Ukraine","Q956117, Ukraine",1
"Q2222616, Lithuania","Q2222616, Lithuania",1
"Q500552, Poland","Q500552, Poland",1
"Q774098, Poland","Q774098, Poland",1
"Q498256, Latvia","Q498256, Latvia",1
"Q33544, Ukraine","Q33544, Ukraine",1
"Q641220, Latvia","Q641220, Latvia",1
"Q1025304, Poland","Q1025304, Poland",1
"Q137863, Lithuania","Q137863, Lithuania",1
"Q193787, Lithuania","Q193787, Lithuania",1
"Q658230, Lithuania","Q658230, Lithuania",1
"Q317145, Georgia","Q317145, Georgia",1
"Q735138, Lithuania","Q735138, Lithuania",1
"Q743218, Lithuania","Q743218, Lithuania",1
"Q578396, North Macedonia","Q578396, North Macedonia",1
"Q259272, Lithuania","Q259272, Lithuania",1
"Q923643, Lithuania","Q923643, Lithuania",1
"Q820024, Lithuania","Q820024, Lithuania",1
"Q335446, Poland","Q335446, Poland",1
"Q147750, Lithuania","Q147750, Lithuania",1
"Q835843, Lithuania","Q835843, Lithuania",1
"Q26393, Slovakia","Q26393, Slovakia",1
"Q835838, Lithuania","Q835838, Lithuania",1
"Q27425, Denmark","Q27425, Denmark",1
"Q26563, Denmark","Q26563, Denmark",1
"Q57996, Germany","Q57996, Germany",1
"Q207408, Hungary","Q207408, Hungary",1
"Q986091, Poland","Q986091, Poland",1
"Q157190, Poland","Q157190, Poland",1
"Q329833, Poland","Q329833, Poland",1
"Q731915, Latvia","Q731915, Latvia",1
"Q583462, Germany","Q583462, Germany",1
"Q570057, Germany","Q570057, Germany",1
"Q571748, Germany","Q571748, Germany",1
"Q504849, Germany","Q504849, Germany",1
"Q572864, Germany","Q572864, Germany",1
"Q502370, Germany","Q502370, Germany",1
"Q502662, Germany","Q502662, Germany",1
"Q69071, Switzerland","Q69071, Switzerland",1
"Q68261, Switzerland","Q68261, Switzerland",1
"Q69783, Switzerland","Q69783, Switzerland",1
"Q69668, Switzerland","Q69668, Switzerland",1
"Q69484, Switzerland","Q69484, Switzerland",1
"Q68305, Switzerland","Q68305, Switzerland",1
"Q64070, Switzerland","Q64070, Switzerland",1
"Q64873, Switzerland","Q64873, Switzerland",1
"Q623464, Germany","Q623464, Germany",1
"Q81760, Germany","Q81760, Germany",1
"Q552488, Germany","Q552488, Germany",1
"Q551954, Germany","Q551954, Germany",1
"Q520088, Germany","Q520088, Germany",1
"Q516262, Germany","Q516262, Germany",1
"Q489685, Germany","Q489685, Germany",1
"Q7042, Germany","Q7042, Germany",1
"Q505961, Germany","Q505961, Germany",1
"Q8770, Germany","Q8770, Germany",1
"Q495778, Germany","Q495778, Germany",1
"Q311098, Germany","Q311098, Germany",1
"Q382481, Germany","Q382481, Germany",1
"Q266510, Germany","Q266510, Germany",1
"Q534634, Germany","Q534634, Germany",1
"Q155622, Germany","Q155622, Germany",1
"Q4100, Germany","Q4100, Germany",1
"Q257859, Germany","Q257859, Germany",1
"Q8245, Germany","Q8245, Germany",1
"Q6483, Germany","Q6483, Germany",1
"Q14803, Germany","Q14803, Germany",1
"Q16083, Germany","Q16083, Germany",1
"Q57933, Germany","Q57933, Germany",1
"Q529176, Germany","Q529176, Germany",1
"Q524939, Germany","Q524939, Germany",1
"Q525493, Germany","Q525493, Germany",1
"Q62268, Germany","Q62268, Germany",1
"Q58006, Germany","Q58006, Germany",1
"Q26461, Germany","Q26461, Germany",1
"Q26368, Germany","Q26368, Germany",1
"Q183515, Germany","Q183515, Germany",1
"Q49812, Germany","Q49812, Germany",1
"Q20070, Germany","Q20070, Germany",1
"Q16116, Germany","Q16116, Germany",1
"Q16145, Germany","Q16145, Germany",1
"Q12056, Germany","Q12056, Germany",1
"Q2338831, Greece","Q2338831, Greece",1
"Q984857, Poland","Q984857, Poland",1
"Q499318, Lithuania","Q499318, Lithuania",1
"Q851399, Latvia","Q851399, Latvia",1
"Q465698, Latvia","Q465698, Latvia",1
"Q840806, Latvia","Q840806, Latvia",1
"Q1021277, Denmark","Q1021277, Denmark",1
"Q393043, Poland","Q393043, Poland",1
"Q991022, Poland","Q991022, Poland",1
"Q1736959, Israel","Q1736959, Israel",1
"Q678425, Poland","Q678425, Poland",1
"Q325124, Poland","Q325124, Poland",1
"Q717947, Poland","Q717947, Poland",1
"Q717774, Poland","Q717774, Poland",1
"Q650274, Belgium","Q650274, Belgium",1
"Q567827, Poland","Q567827, Poland",1
"Q472621, Poland","Q472621, Poland",1
"Q954157, Poland","Q954157, Poland",1
"Q604194, Slovenia","Q604194, Slovenia",1
"Q890681, Poland","Q890681, Poland",1
"Q213898, Greece","Q213898, Greece",1
"Q373059, Poland","Q373059, Poland",1
"Q13127, Belgium","Q13127, Belgium",1
"Q392337, Belgium","Q392337, Belgium",1
"Q268219, Belgium","Q268219, Belgium",1
"Q204547, Belgium","Q204547, Belgium",1
"Q505416, Lithuania","Q505416, Lithuania",1
"Q506745, Netherlands","Q506745, Netherlands",1
"Q550822, Germany","Q550822, Germany",1
"Q72248, France","Q72248, France",1
"Q1001307, Poland","Q1001307, Poland",1
"Q15916, Slovenia","Q15916, Slovenia",1
"Q21168, Sweden","Q21168, Sweden",1
"Q590205, Canada","Q590205, Canada",1
"Q221840, Germany","Q221840, Germany",1
"Q14904, Germany","Q14904, Germany",1
"Q291333, Latvia","Q291333, Latvia",1
"Q249715, Latvia","Q249715, Latvia",1
"Q185555, Lithuania","Q185555, Lithuania",1
"Q320519, Georgia","Q320519, Georgia",1
"Q207470, Montenegro","Q207470, Montenegro",1
"Q666373, Romania","Q666373, Romania",1
"Q460971, Poland","Q460971, Poland",1
"Q200235, India","Q200235, India",1
"Q843031, Hungary","Q843031, Hungary",1
"Q855513, Hungary","Q855513, Hungary",1
"Q288413, Hungary","Q288413, Hungary",1
"Q755701, Hungary","Q755701, Hungary",1
"Q532981, China","Q532981, China",1
"Q509923, Hungary","Q509923, Hungary",1
"Q478038, Hungary","Q478038, Hungary",1
"Q657642, Hungary","Q657642, Hungary",1
"Q158589, Poland","Q158589, Poland",1
"Q504447, Germany","Q504447, Germany",1
"Q504348, Germany","Q504348, Germany",1
"Q504354, Germany","Q504354, Germany",1
"Q584474, Germany","Q584474, Germany",1
"Q571737, Germany","Q571737, Germany",1
"Q569688, Germany","Q569688, Germany",1
"Q571922, Germany","Q571922, Germany",1
"Q569696, Germany","Q569696, Germany",1
"Q503285, Germany","Q503285, Germany",1
"Q502597, Germany","Q502597, Germany",1
"Q632750, Germany","Q632750, Germany",1
"Q641014, Germany","Q641014, Germany",1
"Q569685, Germany","Q569685, Germany",1
"Q569626, Germany","Q569626, Germany",1
"Q569668, Germany","Q569668, Germany",1
"Q544501, Germany","Q544501, Germany",1
"Q22884, Germany","Q22884, Germany",1
"Q82881, Germany","Q82881, Germany",1
"Q14950, Germany","Q14950, Germany",1
"Q81905, Germany","Q81905, Germany",1
"Q61928, Germany","Q61928, Germany",1
"Q61912, Germany","Q61912, Germany",1
"Q14947, Germany","Q14947, Germany",1
"Q61658, Germany","Q61658, Germany",1
"Q519751, Germany","Q519751, Germany",1
"Q521397, Germany","Q521397, Germany",1
"Q519688, Germany","Q519688, Germany",1
"Q520075, Germany","Q520075, Germany",1
"Q628118, Germany","Q628118, Germany",1
"Q82274, Germany","Q82274, Germany",1
"Q82430, Germany","Q82430, Germany",1
"Q82346, Germany","Q82346, Germany",1
"Q82770, Germany","Q82770, Germany",1
"Q82684, Germany","Q82684, Germany",1
"Q80849, Germany","Q80849, Germany",1
"Q558516, Germany","Q558516, Germany",1
"Q557809, Germany","Q557809, Germany",1
"Q520595, Germany","Q520595, Germany",1
"Q488708, Germany","Q488708, Germany",1
"Q515527, Germany","Q515527, Germany",1
"Q14866, Germany","Q14866, Germany",1
"Q6924, Germany","Q6924, Germany",1
"Q506450, Germany","Q506450, Germany",1
"Q506289, Germany","Q506289, Germany",1
"Q382061, Germany","Q382061, Germany",1
"Q435295, Germany","Q435295, Germany",1
"Q494537, Germany","Q494537, Germany",1
"Q494529, Germany","Q494529, Germany",1
"Q83032, Germany","Q83032, Germany",1
"Q4090, Germany","Q4090, Germany",1
"Q4037, Germany","Q4037, Germany",1
"Q252466, Germany","Q252466, Germany",1
"Q255201, Germany","Q255201, Germany",1
"Q251678, Germany","Q251678, Germany",1
"Q254778, Germany","Q254778, Germany",1
"Q8734, Germany","Q8734, Germany",1
"Q22937, Germany","Q22937, Germany",1
"Q57941, Germany","Q57941, Germany",1
"Q530059, Germany","Q530059, Germany",1
"Q61825, Germany","Q61825, Germany",1
"Q61707, Germany","Q61707, Germany",1
"Q61711, Germany","Q61711, Germany",1
"Q61837, Germany","Q61837, Germany",1
"Q57955, Germany","Q57955, Germany",1
"Q71133, Germany","Q71133, Germany",1
"Q61840, Germany","Q61840, Germany",1
"Q61843, Germany","Q61843, Germany",1
"Q71154, Germany","Q71154, Germany",1
"Q182805, Germany","Q182805, Germany",1
"Q202377, Germany","Q202377, Germany",1
"Q22629, Germany","Q22629, Germany",1
"Q50957, Germany","Q50957, Germany",1
"Q182691, Germany","Q182691, Germany",1
"Q20088, Germany","Q20088, Germany",1
"Q507846, Romania","Q507846, Romania",1
"Q533078, Romania","Q533078, Romania",1
"Q331577, Romania","Q331577, Romania",1
"Q390156, Romania","Q390156, Romania",1
"Q423371, Romania","Q423371, Romania",1
"Q756598, Romania","Q756598, Romania",1
"Q750220, Romania","Q750220, Romania",1
"Q276132, Romania","Q276132, Romania",1
"Q166829, Romania","Q166829, Romania",1
"Q267708, Romania","Q267708, Romania",1
"Q169064, Romania","Q169064, Romania",1
"Q252061, Romania","Q252061, Romania",1
"Q204850, Romania","Q204850, Romania",1
"Q202362, Romania","Q202362, Romania",1
"Q839796, Romania","Q839796, Romania",1
"Q837157, Romania","Q837157, Romania",1
"Q851056, Romania","Q851056, Romania",1
"Q3846983, Romania","Q3846983, Romania",1
"Q837968, Romania","Q837968, Romania",1
"Q851029, Romania","Q851029, Romania",1
"Q837161, Romania","Q837161, Romania",1
"Q935846, Romania","Q935846, Romania",1
"Q851048, Romania","Q851048, Romania",1
"Q14898, Germany","Q14898, Germany",1
"Q193420, Romania","Q193420, Romania",1
"Q502250, United States Of America","Q502250, United States Of America",1
"Q1906346, Poland","Q1906346, Poland",1
"Q220383, Croatia","Q220383, Croatia",1
"Q987786, Poland","Q987786, Poland",1
"Q1906256, Poland","Q1906256, Poland",1
"Q497130, Netherlands","Q497130, Netherlands",1
"Q199970, Poland","Q199970, Poland",1
"Q3392954, Greece","Q3392954, Greece",1
"Q167731, Poland","Q167731, Poland",1
"Q384433, Poland","Q384433, Poland",1
"Q168215, Israel","Q168215, Israel",1
"Q152387, Israel","Q152387, Israel",1
"Q653855, Poland","Q653855, Poland",1
"Q324884, Poland","Q324884, Poland",1
"Q158903, Azerbaijan","Q158903, Azerbaijan",1
"Q1280257, Poland","Q1280257, Poland",1
"Q746041, Romania","Q746041, Romania",1
"Q754724, Romania","Q754724, Romania",1
"Q309355, Serbia","Q309355, Serbia",1
"Q256782, Poland","Q256782, Poland",1
"Q275592, Poland","Q275592, Poland",1
"Q948267, Poland","Q948267, Poland",1
"Q640493, Poland","Q640493, Poland",1
"Q52840, Poland","Q52840, Poland",1
"Q835423, Poland","Q835423, Poland",1
"Q329642, Belgium","Q329642, Belgium",1
"Q1005356, Poland","Q1005356, Poland",1
"Q241298, Italy","Q241298, Italy",1
"Q216307, Greece","Q216307, Greece",1
"Q15890, Slovenia","Q15890, Slovenia",1
"Q1305, Netherlands","Q1305, Netherlands",1
"Q588905, Germany","Q588905, Germany",1
"Q625091, Germany","Q625091, Germany",1
"Q16022, Germany","Q16022, Germany",1
"Q178486, Germany","Q178486, Germany",1
"Q985687, Poland","Q985687, Poland",1
"Q732986, Latvia","Q732986, Latvia",1
"Q995429, Poland","Q995429, Poland",1
"Q57944, Germany","Q57944, Germany",1
"Q16059, Germany","Q16059, Germany",1
"Q457334, Canada","Q457334, Canada",1
"Q782760, New Zealand","Q782760, New Zealand",1
"Q502749, Germany","Q502749, Germany",1
"Q69401, Switzerland","Q69401, Switzerland",1
"Q16077, Switzerland","Q16077, Switzerland",1
"Q559010, Germany","Q559010, Germany",1
"Q518663, Germany","Q518663, Germany",1
"Q3989, Germany","Q3989, Germany",1
"Q258974, Germany","Q258974, Germany",1
"Q251689, Germany","Q251689, Germany",1
"Q7053, Germany","Q7053, Germany",1
"Q523394, Germany","Q523394, Germany",1
"Q61663, Germany","Q61663, Germany",1
"Q204860, Germany","Q204860, Germany",1
"Q16026, Germany","Q16026, Germany",1
"Q162890, Germany","Q162890, Germany",1
